,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
10,6.033333333333333,13.366666666666667,6.833333333333333,13.033333333333333,12.383333333333333,8.616666666666667,7.966666666666667,5.466666666666667,5.433333333333334,9.333333333333334,0.0,13.05,13.833333333333334,3.966666666666667,14.433333333333334,15.616666666666667,16.15,10.0,9.533333333333333,1.6166666666666667,7.216666666666667,8.316666666666666,8.316666666666666,8.033333333333333,11.366666666666667,8.866666666666667,13.383333333333333,10.0,13.583333333333334,7.866666666666666,8.7,18.516666666666666,16.95,16.083333333333332
11,14.5,5.566666666666666,15.3,9.15,2.2,14.183333333333334,7.366666666666666,13.766666666666667,8.616666666666667,9.583333333333334,11.633333333333333,0.0,14.45,15.583333333333334,14.1,16.25,16.766666666666666,6.95,7.95,13.25,5.766666666666667,15.65,4.516666666666667,11.65,11.983333333333333,8.133333333333333,14.0,2.783333333333333,2.216666666666667,10.45,6.55,18.183333333333334,16.616666666666667,16.7
12,12.966666666666667,16.533333333333335,13.783333333333333,19.95,18.266666666666666,15.55,13.85,12.616666666666667,13.25,7.566666666666666,8.433333333333334,18.8,0.0,12.4,2.55,4.25,2.3,15.883333333333333,16.483333333333334,10.066666666666666,13.1,7.016666666666667,12.5,15.833333333333334,2.7,14.75,1.5166666666666666,13.816666666666666,16.766666666666666,15.666666666666666,14.583333333333334,5.45,3.9,2.6333333333333333
13,10.716666666666667,9.4,11.516666666666667,10.1,8.416666666666666,10.4,4.0,9.983333333333333,4.833333333333333,8.683333333333334,10.733333333333333,9.083333333333334,13.55,0.0,13.2,15.35,15.866666666666667,6.033333333333333,6.35,12.2,3.25,14.316666666666666,4.35,7.866666666666666,11.083333333333334,4.9,13.1,6.033333333333333,9.616666666666667,6.666666666666667,4.75,17.283333333333335,15.716666666666667,15.8
14,14.1,15.45,14.916666666666666,19.216666666666665,17.533333333333335,16.683333333333334,13.116666666666667,13.75,14.25,7.083333333333333,9.116666666666667,17.716666666666665,2.6666666666666665,13.066666666666666,0.0,5.366666666666666,3.4166666666666665,15.15,15.766666666666667,10.733333333333333,12.366666666666667,9.233333333333333,11.783333333333333,17.133333333333333,4.916666666666667,14.016666666666667,3.7333333333333334,13.1,15.683333333333334,16.083333333333332,13.85,5.916666666666667,4.35,3.7333333333333334
15,14.216666666666667,17.766666666666666,15.033333333333333,21.183333333333334,19.5,16.8,15.083333333333334,13.866666666666667,14.5,8.8,9.683333333333334,20.033333333333335,3.3666666666666667,13.65,5.916666666666667,0.0,3.25,17.116666666666667,17.716666666666665,11.316666666666666,14.333333333333334,8.266666666666667,13.733333333333333,17.083333333333332,3.95,15.983333333333333,2.7666666666666666,15.05,18.0,16.916666666666668,15.816666666666666,8.816666666666666,7.266666666666667,2.8333333333333335
16,15.766666666666667,19.333333333333332,16.583333333333332,22.75,21.066666666666666,18.35,16.65,15.416666666666666,16.05,10.366666666666667,11.233333333333333,21.6,2.8,15.2,4.916666666666667,1.7166666666666666,0.0,18.683333333333334,19.283333333333335,12.866666666666667,15.9,9.816666666666666,15.3,18.633333333333333,5.5,17.55,4.316666666666666,16.616666666666667,19.566666666666666,18.466666666666665,17.383333333333333,5.466666666666667,3.9166666666666665,1.5333333333333334
17,14.2,3.8,15.0,7.383333333333334,2.3833333333333333,13.883333333333333,5.6,13.466666666666667,10.233333333333333,11.383333333333333,13.433333333333334,3.05,16.25,17.383333333333333,15.9,18.05,18.566666666666666,0.0,6.183333333333334,15.05,5.233333333333333,17.45,3.9833333333333334,12.566666666666666,13.783333333333333,6.366666666666666,15.8,2.716666666666667,4.016666666666667,11.366666666666667,4.783333333333333,19.983333333333334,18.416666666666668,18.5
18,10.783333333333333,4.55,11.583333333333334,5.35,3.55,10.466666666666667,1.65,10.05,5.166666666666667,10.6,12.65,4.216666666666667,15.466666666666667,14.616666666666667,15.116666666666667,17.266666666666666,17.783333333333335,1.1666666666666667,0.0,12.266666666666667,2.8833333333333333,14.383333333333333,3.9833333333333334,8.2,13.0,2.6666666666666665,15.016666666666667,3.8833333333333333,4.766666666666667,7.0,0.85,19.2,17.633333333333333,17.716666666666665
19,13.05,11.75,13.85,12.45,10.766666666666667,12.733333333333333,6.35,12.316666666666666,7.166666666666667,11.016666666666667,13.066666666666666,11.433333333333334,15.883333333333333,2.3333333333333335,15.533333333333333,17.683333333333334,18.2,8.383333333333333,8.683333333333334,0.0,5.583333333333333,16.65,6.683333333333334,10.2,13.416666666666666,7.25,15.433333333333334,8.366666666666667,11.966666666666667,9.0,7.083333333333333,19.616666666666667,18.05,18.133333333333333
20,9.716666666666667,6.566666666666666,10.516666666666667,7.266666666666667,4.65,9.4,1.1666666666666667,8.983333333333333,3.8333333333333335,8.15,10.2,5.483333333333333,13.016666666666667,13.55,12.666666666666666,14.816666666666666,15.333333333333334,3.2,4.683333333333334,11.2,0.0,13.316666666666666,1.1,6.866666666666666,10.55,2.066666666666667,12.566666666666666,2.7666666666666666,6.083333333333333,5.666666666666667,1.9166666666666667,16.75,15.183333333333334,15.266666666666667
21,9.016666666666667,19.083333333333332,9.833333333333334,17.983333333333334,18.333333333333332,11.616666666666667,14.283333333333333,8.8,10.4,6.35,6.3,19.0,6.416666666666667,10.266666666666667,8.966666666666667,8.2,8.716666666666667,15.95,14.5,7.933333333333334,13.516666666666667,0.0,14.616666666666667,12.983333333333333,5.216666666666667,13.866666666666667,5.95,16.3,19.316666666666666,12.816666666666666,15.016666666666667,11.866666666666667,10.316666666666666,8.65
22,10.966666666666667,7.816666666666666,11.766666666666667,8.516666666666667,3.55,10.65,2.4166666666666665,10.233333333333333,5.083333333333333,7.55,9.6,4.383333333333334,12.433333333333334,13.55,12.083333333333334,14.233333333333333,14.75,4.45,5.933333333333334,11.216666666666667,1.25,13.633333333333333,0.0,8.116666666666667,9.966666666666667,3.316666666666667,11.983333333333333,1.6666666666666667,4.983333333333333,6.916666666666667,3.1666666666666665,16.166666666666668,14.6,14.683333333333334
23,6.85,11.0,7.65,10.416666666666666,10.0,4.15,6.716666666666667,6.116666666666666,4.483333333333333,11.466666666666667,11.416666666666666,10.666666666666666,15.966666666666667,10.683333333333334,16.066666666666666,17.75,18.283333333333335,7.616666666666666,6.45,8.333333333333334,5.966666666666667,10.45,7.066666666666666,0.0,13.5,5.816666666666666,15.516666666666667,8.75,11.216666666666667,0.8833333333333333,7.466666666666667,20.15,18.583333333333332,18.216666666666665
24,10.266666666666667,15.316666666666666,11.083333333333334,18.133333333333333,17.05,12.85,12.633333333333333,9.916666666666666,10.55,5.783333333333333,5.733333333333333,17.583333333333332,3.316666666666667,9.7,5.166666666666667,5.1,5.633333333333334,14.666666666666666,14.65,7.366666666666666,11.883333333333333,4.316666666666666,11.283333333333333,13.133333333333333,0.0,13.533333333333333,2.8666666666666667,12.6,15.55,12.966666666666667,13.366666666666667,8.783333333333333,7.233333333333333,5.566666666666666
25,9.5,6.25,10.3,6.95,5.266666666666667,9.183333333333334,0.9333333333333333,8.766666666666667,3.9,9.883333333333333,11.933333333333334,5.933333333333334,14.75,13.333333333333334,14.4,16.55,17.066666666666666,2.8833333333333333,2.1333333333333333,10.983333333333333,2.1666666666666665,13.1,3.2666666666666666,6.933333333333334,12.283333333333333,0.0,14.3,4.933333333333334,6.466666666666667,5.733333333333333,1.5833333333333333,18.483333333333334,16.916666666666668,17.0
26,11.45,15.0,12.266666666666667,18.416666666666668,16.733333333333334,14.033333333333333,12.316666666666666,11.1,11.733333333333333,6.033333333333333,6.916666666666667,17.266666666666666,4.5,10.883333333333333,4.216666666666667,6.283333333333333,6.816666666666666,14.35,14.95,8.55,11.566666666666666,5.5,10.966666666666667,14.316666666666666,1.1833333333333333,13.216666666666667,0.0,12.283333333333333,15.233333333333333,14.15,13.05,9.533333333333333,7.966666666666667,6.75
27,12.683333333333334,6.316666666666666,13.483333333333333,10.25,1.8833333333333333,12.366666666666667,4.15,11.95,6.8,10.683333333333334,12.733333333333333,2.716666666666667,15.55,16.683333333333334,15.2,17.35,17.866666666666667,6.183333333333334,7.666666666666667,14.35,2.9833333333333334,16.283333333333335,1.7333333333333334,9.833333333333334,13.083333333333334,5.05,15.1,0.0,3.316666666666667,8.633333333333333,4.9,19.283333333333335,17.716666666666665,17.8
28,12.266666666666667,9.366666666666667,13.066666666666666,11.366666666666667,9.683333333333334,11.95,5.266666666666667,11.533333333333333,6.383333333333334,7.366666666666666,9.416666666666666,10.35,12.233333333333333,13.366666666666667,11.883333333333333,14.033333333333333,14.55,7.3,7.9,11.033333333333333,4.35,13.433333333333334,3.1,9.416666666666666,9.766666666666667,6.166666666666667,11.783333333333333,4.416666666666667,0.0,8.216666666666667,6.0,15.966666666666667,14.4,14.483333333333333
29,6.75,10.1,7.55,9.516666666666667,9.1,4.05,5.816666666666666,6.016666666666667,3.5833333333333335,10.65,11.316666666666666,9.766666666666667,15.516666666666667,10.583333333333334,15.166666666666666,17.316666666666666,17.833333333333332,6.716666666666667,5.55,8.233333333333333,5.066666666666666,10.35,6.166666666666667,0.8,13.05,4.916666666666667,15.066666666666666,7.85,10.316666666666666,0.0,6.566666666666666,19.25,17.683333333333334,17.766666666666666
30,10.783333333333333,4.65,11.583333333333334,5.35,3.6666666666666665,10.466666666666667,0.8,10.05,5.433333333333334,9.75,11.8,4.333333333333333,14.616666666666667,14.616666666666667,14.266666666666667,16.416666666666668,16.933333333333334,1.2833333333333334,2.7666666666666666,12.266666666666667,2.033333333333333,14.383333333333333,3.1333333333333333,8.466666666666667,12.15,1.5666666666666667,14.166666666666666,4.0,4.866666666666666,7.266666666666667,0.0,18.35,16.783333333333335,16.866666666666667
31,17.683333333333334,19.433333333333334,18.5,23.2,21.516666666666666,20.266666666666666,17.1,17.333333333333332,18.233333333333334,11.066666666666666,13.1,21.7,4.7,17.05,5.733333333333333,6.35,5.516666666666667,19.133333333333333,19.75,14.716666666666667,16.35,11.733333333333333,15.766666666666667,20.55,7.416666666666667,18.0,6.233333333333333,17.083333333333332,19.666666666666668,20.383333333333333,17.833333333333332,0.0,1.85,5.833333333333333
32,15.85,17.6,16.666666666666668,21.366666666666667,19.683333333333334,18.433333333333334,15.266666666666667,15.5,16.4,9.233333333333333,11.266666666666667,19.866666666666667,2.8666666666666667,15.216666666666667,3.9,4.516666666666667,3.683333333333333,17.3,17.916666666666668,12.883333333333333,14.516666666666667,9.9,13.933333333333334,18.716666666666665,5.583333333333333,16.166666666666668,4.4,15.25,17.833333333333332,18.55,16.0,1.5666666666666667,0.0,4.0
33,14.233333333333333,17.8,15.05,21.216666666666665,19.533333333333335,16.816666666666666,15.116666666666667,13.883333333333333,14.516666666666667,8.833333333333334,9.7,20.066666666666666,1.2666666666666666,13.666666666666666,3.3833333333333333,3.6666666666666665,3.35,17.15,17.75,11.333333333333334,14.366666666666667,8.283333333333333,13.766666666666667,17.1,3.966666666666667,16.016666666666666,2.783333333333333,15.083333333333334,18.033333333333335,16.933333333333334,15.85,6.283333333333333,4.733333333333333,0.0
